id,type,categ_id/display_name,qty_available,uom_id/display_name,default_code,name,standard_price,list_price,available_in_pos,,,
__export__.product_template_2143_b7890071,Producto almacenable,GALLETA,0,UNIDAD,NO USAR,GALLETAS CEREALES X 3 ,1,1,FALSO,,,
__export__.product_template_1746_74534e46,Producto almacenable,All,0,UNIDAD,ADM,GALLETAS CHIPS AHOY   45G,0.8,2,VERDADERO,,,
__export__.product_template_1690_e168f8d4,Producto almacenable,GALLETA,0,UNIDAD,PLC1682,GALLETAS CON CREMA GR X 36 GR RELLENITAS COCO,0.5,1.2,FALSO,,,
__export__.product_template_1747_af589ac3,Producto almacenable,GALLETA,0,UNIDAD,PLC1681,GALLETAS CON CREMA GR X 36 GR RELLENITAS FRESA,0.5,1.2,FALSO,,,
__export__.product_template_1823_e9776580,Consumible,All,0,UNIDAD,ADM,GALLETAS DE SALVADO ARTESANALES,0,13,VERDADERO,,,
__export__.product_template_2254_76a3238d,Producto almacenable,GALLETA,8,UNIDAD,PLC1627,GALLETAS DOÑA PEPA FIELD X 23 GR SABOR CHOCOLATE ,0.83,1.7,VERDADERO,,,
__export__.product_template_1706_813d9dd5,Producto almacenable,GALLETA,0,UNIDAD,PLC1477,GALLETAS FIELD 32 GR,0.42,1,FALSO,,,
__export__.product_template_2258_0fa2aec9,Producto almacenable,GALLETA,20,UNIDAD,PLC1628,GALLETAS GLACITAS VICTORIA X 32 GR SABOR CHOCONIEVE,0.8,1.2,VERDADERO,,,
__export__.product_template_2259_7726a980,Producto almacenable,GALLETA,19,UNIDAD,PLC1629,GALLETAS GLACITAS VICTORIA X 32 GR SABOR FRESA,0.68,1.2,VERDADERO,,,
__export__.product_template_2260_6786b26c,Producto almacenable,GALLETA,26,UNIDAD,PLC1630,GALLETAS GLACITAS VICTORIA X 32 GR SABOR TOFFEE,0.65,1.2,VERDADERO,,,
PROD2X_0001_product_template,Producto almacenable,GALLETA,0,UNIDAD,,GALLETAS PICARAS XL,1.19,1.8,FALSO,,,
__export__.product_template_422_60731ba0,Producto almacenable,BEBIDA ENVASADA,0,UNIDAD,PLC1022,GASEOSA 7UP X 355 ML,1.44,2,FALSO,,,
__export__.product_template_423_cfee5a0b,Producto almacenable,BEBIDA ENVASADA,0,UNIDAD,PLC1023,GASEOSA 7UP X 500 ML LIMA LIMON,1.69,2.5,FALSO,,,
__export__.product_template_1946_bcb15d48,Consumible,All,0,UNIDAD,ADM,GASEOSA DE 3 LT,0,1,FALSO,,,
__export__.product_template_1977_b10891db,Producto almacenable,BEBIDA ENVASADA,0,UNIDAD,PLC1487,GASEOSA FANTA X 500ML PIÑA,2,3,FALSO,,,
__export__.product_template_430_3d63da07,Producto almacenable,BEBIDA ENVASADA,0,UNIDAD,PLC1030,GASEOSA PEPSI X 355 ML,1.29,1.7,VERDADERO,,,
__export__.product_template_2306_6f2378c3,Producto almacenable,GENÉRICO,9,UNIDAD,BASE,GELATINA,0,3.5,VERDADERO,,,
PROD2X_0014_product_template,Producto almacenable,OTROS,11,UNIDAD,,GELATINA UN SABOR X75 GR,2,3.5,VERDADERO,,,
PROD2X_0015_product_template,Producto almacenable,OTROS,0,UNIDAD,,GELATINA UNIVERSAL SABOR A NARANJA X150 GR,0,0,VERDADERO,,,
PROD2X_0013_product_template,Consumible,POSTRES,0,UNIDAD,PLC1631,GELATINA X 12 ONZ SURTIDO,2,3.5,VERDADERO,,,
__export__.product_template_2112_e724f32b,Consumible,All,0,UNIDAD,ADM,GIFT BOX DIA DEL PADRE,0,0,FALSO,,,
__export__.product_template_1905_e61e4d4e,Producto almacenable,COMIDA,0,UNIDAD,PLC1439,GUISO DE CARNE,7,8,FALSO,,,
__export__.product_template_2271_7e2d6f31,Consumible,COMIDA,0,UNIDAD,,HAMBURGUESA,0,10,VERDADERO,,,
__export__.product_template_560_c4468c2e,Consumible,SANDWICHES,0,UNIDAD,PLC1161,HAMBURGUESA CLASICA (PAN + CARNE + PAPAS + ENSALADA),3.3,8,VERDADERO,,,
__export__.product_template_561_538fc68f,Producto almacenable,COMIDA,-1,UNIDAD,PLC1162,HAMBURGUESA CON ARROZ Y ENSALADA,3.22,5,VERDADERO,,,
__export__.product_template_1748_7ffc58fc,Consumible,All,0,UNIDAD,ADM,HAMBURGUESA CON PAPA FRITA,0,0,FALSO,,,
__export__.product_template_1943_f646641a,Producto almacenable,SANDWICHES,0,UNIDAD,PLC1458,HAMBURGUESA ESPECIAL,6,8,FALSO,,,
__export__.product_template_2025_2a5097b8,Consumible,MENUCORP(3ERIZA),0,UNIDAD,PLC1532,HAMBURGUESA ESPECIAL (CORPOR.3ERIZA) (PAN + CARNE + PAPAS + ENSALADA + QUESO + JAMON + HUEVO),7,9,VERDADERO,,,
__export__.product_template_1775_17cfa777,Consumible,SANDWICHES,0,UNIDAD,PLC1380,HAMBURGUESA ESPECIAL (PAN + CARNE + PAPAS + ENSALADA + QUESO + JAMON + HUEVO),5,14,VERDADERO,,,
__export__.product_template_2272_bccd33a0,Consumible,SANDWICHES,0,UNIDAD,,HAMBURGUESA ESPECIAL AL PLATO (ARROZ + CARNE + PAPAS FRITAS + ENSALADA),0,14,VERDADERO,,,
__export__.product_template_2273_0dc3a833,Consumible,MENUCORP(3ERIZA),0,UNIDAD,,HAMBURGUESA ESPECIAL AL PLATO (CORPOR.3ERIZA) (ARROZ + CARNE + PAPAS + ENSALADA),0,9,VERDADERO,,,
__export__.product_template_492_59e2d8cc,Producto almacenable,HELADOS,0,UNIDAD,PLC1092,HELADO ALASKA X 75 ML MANGO,1.86,2.5,VERDADERO,,,
__export__.product_template_493_c8b440b4,Producto almacenable,HELADOS,0,UNIDAD,PLC1093,HELADO ALASKA X 75 ML MARACUYA,1.86,2.5,VERDADERO,,,
__export__.product_template_1712_29db84ad,Producto almacenable,HELADOS,0,UNIDAD,,HELADO BOMBONES VAINILLA 18 UND X225.9 GR,8.32,10.5,VERDADERO,,,
__export__.product_template_2304_610198e7,Producto almacenable,HELADOS,0,UNIDAD,,HELADO DE AGUA DONOFRIO X 71.3 GR ALASKA FRESA,1,3,VERDADERO,,,
__export__.product_template_2266_128e09b1,Producto almacenable,HELADOS,0,UNIDAD,PLC1632,HELADO DE AGUA DONOFRIO X 71.3 GR ALASKA MARACUYA,2,3,VERDADERO,,,
__export__.product_template_491_ec88476f,Producto almacenable,HELADOS,7,UNIDAD,PLC1091,HELADO DE AGUA RELLENO DE MOUSSE DONOFRIO X 66 GR ALASKA MARACUMANGO,2.12,3.5,VERDADERO,,,
__export__.product_template_1788_b76c3e98,Producto almacenable,HELADOS,0,UNIDAD,PLC1364,HELADO DE CREMA CON COBERTURA DONOFRIO X 67.7 GR KIT KAT TOFFEE ,5.2,6,VERDADERO,,,
__export__.product_template_494_6276fe83,Producto almacenable,HELADOS,34,UNIDAD,PLC1094,HELADO DE CREMA CON COBERTURA DONOFRIO X 75.3 GR BOMBONES VAINILLA,3.3,5,VERDADERO,,,
__export__.product_template_1847_59e725f6,Producto almacenable,HELADOS,7,UNIDAD,PLC1389,HELADO DE CREMA CON COBERTURA DONOFRIO X 77.4 GR FRIO RICO VAINILLA Y ALMENDRAS,3.64,5,VERDADERO,,,
__export__.product_template_1791_a439625c,Producto almacenable,HELADOS,0,UNIDAD,PLC1365,HELADO DE CREMA CON COBERTURA DONOFRIO X 78.7 GR FRIO RICO MARACUCYA,3.53,4.5,VERDADERO,,,
__export__.product_template_1707_ad22ecef,Producto almacenable,HELADOS,11,UNIDAD,PLC1387,HELADO DE CREMA CON COBERTURA NESTLE X 59 GR SUBLIME CHOCOLATE Y MANI,2.46,3.5,VERDADERO,,,
__export__.product_template_521_98850797,Producto almacenable,HELADOS,7,UNIDAD,PLC1121,HELADO DE CREMA CON GALLETA DONOFRIO X 72.2 GR SANDWICH VAINILLA,3,4.5,VERDADERO,,,
__export__.product_template_1709_9d8b4b6a,Producto almacenable,HELADOS,0,UNIDAD,PLC1654,HELADO DE CREMA CUBIERTO DONOFRIO MINI JET  X37.2 GR VAINILLA,0.85,1.5,VERDADERO,,,
__export__.product_template_1713_b8e47dd4,Producto almacenable,HELADOS,0,UNIDAD,PLC1384,"HELADO DE CREMA DONOFRIO X 102.9 GR COPA CLASICA VAINILLA, FRESA, CHOCOLATE, MANI",4.3,5,VERDADERO,,,
__export__.product_template_1718_2aa141b5,Producto almacenable,HELADOS,0,UNIDAD,PLC1633,HELADO DE CREMA DONOFRIO X 45.2 AVENTURAS EMOTICARITAS VAINILLA,0.85,2.5,VERDADERO,,,
__export__.product_template_1742_ae364589,Producto almacenable,HELADOS,5,UNIDAD,PLC1357,HELADO DE CREMA DONOFRIO X 58.1 GR COPA KBANA VAINILLA Y LUCUMA,2.2,3,VERDADERO,,,
__export__.product_template_1743_6cb4502e,Producto almacenable,HELADOS,10,UNIDAD,PLC1388,HELADO DE CREMA DONOFRIO X 98.3 GR SIN PARAR SURTIDO,3.64,5,VERDADERO,,,
__export__.product_template_496_7e589451,Producto almacenable,HELADOS,0,UNIDAD,PLC1096,HELADO DE CREMA EN CONO DONOFRIO X 77.6 FRIO RICO CAPUCCINO,3.6,5,VERDADERO,,,
__export__.product_template_499_71c01a10,Producto almacenable,HELADOS,0,UNIDAD,PLC1099,HELADO DE CREMA EN CONO DONOFRIO X 77.6 FRIO RICO LUCUMA,3.6,4.5,VERDADERO,,,
__export__.product_template_500_0bb37752,Producto almacenable,HELADOS,0,UNIDAD,PLC1100,HELADO DE CREMA EN CONO DONOFRIO X 77.6 FRIO RICO VAINILLA CHOCO CHIPS,3.68,4.8,VERDADERO,,,
__export__.product_template_1714_5c5f5238,Producto almacenable,HELADOS,0,UNIDAD,,HELADO DOLCETTO LUCUMA X68.7 GR,2.04,2.3,VERDADERO,,,
__export__.product_template_1711_d5badd2f,Producto almacenable,HELADOS,0,UNIDAD,,HELADO FRIO RICO DE VAINILLA CHOCO CHIP X77.6 GR,3.6,4.6,VERDADERO,,,
__export__.product_template_495_bd265889,Producto almacenable,HELADOS,0,UNIDAD,PLC1095,HELADO FRIO RICO X 130 ML CACAO,0,1,VERDADERO,,,
__export__.product_template_497_6dac52fa,Producto almacenable,HELADOS,0,UNIDAD,PLC1097,HELADO FRIO RICO X 130 ML CARAMELO,3.6,4.6,VERDADERO,,,
__export__.product_template_498_63a5d6af,Producto almacenable,HELADOS,0,UNIDAD,PLC1098,HELADO FRIO RICO X 130 ML FRESA,3.6,4.5,VERDADERO,,,
__export__.product_template_1715_65e0c497,Producto almacenable,HELADOS,0,UNIDAD,PLC1591,HELADO JET LUCUMA X53.2 GR,1.3,1.8,VERDADERO,,,
__export__.product_template_1717_897cb2c4,Producto almacenable,HELADOS,0,UNIDAD,PLC1386,HELADO JET VAINILLA X 53.2 GR,1.72,3,VERDADERO,,,
__export__.product_template_2070_656806d8,Producto almacenable,HELADOS,0,UNIDAD,PLC1590,HELADO MINI JET VAINILLA X 37.2GR,1.3,2,VERDADERO,,,
__export__.product_template_2062_0cf4037c,Producto almacenable,HELADOS,0,UNIDAD,,HELADO MINI SANDWICH,1.3,2,FALSO,,,
__export__.product_template_1710_556b2d76,Producto almacenable,HELADOS,0,UNIDAD,,HELADO MINI SANDWICH X31GR,0.85,1.3,VERDADERO,,,
__export__.product_template_2061_6c2bb43d,Producto almacenable,HELADOS,0,UNIDAD,PLC1568,HELADO MINI SUBLIME 39.5g,1.3,2,VERDADERO,,,
__export__.product_template_1708_9b169bcf,Producto almacenable,HELADOS,0,UNIDAD,,HELADO MINI SUBLIME X39.5 GR,0.85,1.5,VERDADERO,,,
__export__.product_template_2063_e565f178,Producto almacenable,HELADOS,0,UNIDAD,,HELADO SANDWICH,2.9,3.5,VERDADERO,,,
__export__.product_template_1716_6b1d954e,Producto almacenable,HELADOS,0,UNIDAD,,HELADO SANDWICH VAINILLA X 0.1128,2.7,3.3,VERDADERO,,,
__export__.product_template_501_261b5379,Producto almacenable,HELADOS,0,UNIDAD,PLC1101,HELADO SIN PARAR CENTRO LIQUIDO X 85 GR CARAMELO,3.45,4,VERDADERO,,,
__export__.product_template_502_b7abb400,Producto almacenable,HELADOS,0,UNIDAD,PLC1102,HELADO SIN PARAR CENTRO LIQUIDO X 85 GR COOKIES CREAM,3.45,4.5,VERDADERO,,,
__export__.product_template_503_45140100,Producto almacenable,HELADOS,0,UNIDAD,PLC1103,HELADO SIN PARAR CENTRO LIQUIDO X 85 GR FRESA,0,1,VERDADERO,,,
__export__.product_template_504_a40ea453,Producto almacenable,HELADOS,0,UNIDAD,PLC1104,HELADO TRIKA X 70 ML,1.25,2,VERDADERO,,,
__export__.product_template_1773_3b5cd62b,Producto almacenable,HELADOS,0,UNIDAD,,HELADOS DE YOGURT NATURAL,1.5,3,VERDADERO,,,
__export__.product_template_2354_48a7ac5a,Producto almacenable,CONFITERIA,1,UNIDAD,PLC1601,HERRAJES,2.5,3.5,VERDADERO,,,
__export__.product_template_2290_5f3dacf1,Consumible,MENUCORP(MILLA),0,UNIDAD,,HIGADO (CORPOR. MILLA) ,0,14,VERDADERO,,,
__export__.product_template_490_c7a7335f,Producto almacenable,SNACK,0,UNIDAD,PLC1090,HOJUELAS DE PAPAS FRITAS LAYS X 17 GR CLASICAS,0.99,1.5,VERDADERO,,,
__export__.product_template_1734_1d20fff3,Producto almacenable,SNACK,10,UNIDAD,PLC1354,HOJUELAS FRITAS DE MAIZ CUATES X 45 GR PICANTE,0.99,1.5,VERDADERO,,,
__export__.product_template_1702_3d6fb256,Producto almacenable,SNACK,8,UNIDAD,PLC1385,HOJUELAS FRITAS DE MAIZ CUATES X 45 GR TRADICIONAL,0.89,1.5,VERDADERO,,,
__export__.product_template_1894_bb936e33,Producto almacenable,GENÉRICO,4,UNIDAD,BASE,HOT DOG,0.5,1.5,VERDADERO,,,
__export__.product_template_2201_4cf9f44f,Producto almacenable,GENÉRICO,73,UNIDAD,BASE,HUEVO,0,0,VERDADERO,,,
__export__.product_template_1749_35b5f37a,Consumible,BEBIDA CALIENTE,0,UNIDAD,PLC1339,INFUSION DE  BOLDO,0.8,2.3,VERDADERO,,,
__export__.product_template_407_515588be,Consumible,BEBIDA CALIENTE,0,UNIDAD,PLC1007,INFUSION DE ANIS,0.1,2,VERDADERO,,,
__export__.product_template_1813_bf752123,Consumible,BEBIDACORP(3ERIZA),0,UNIDAD,PLC1348,INFUSION DE ANIS (CORPOR. 3ERIZA),1.5,1.5,FALSO,,,
__export__.product_template_1879_7b7925cf,Consumible,BEBIDACORP(MILLA),0,UNIDAD,PLC1413,INFUSION DE ANIS (CORPOR. MILLA),0,2,VERDADERO,,,
__export__.product_template_1817_2e560ed5,Consumible,BEBIDACORP(3ERIZA),0,UNIDAD,PLC1350,INFUSION DE BOLDO (CORPOR. 3ERIZA),1,1.5,FALSO,,,
__export__.product_template_1880_bb657bec,Consumible,BEBIDACORP(MILLA),0,UNIDAD,PLC1414,INFUSION DE BOLDO (CORPOR. MILLA),1.5,2.3,VERDADERO,,,
__export__.product_template_2208_fc0c19f4,Consumible,BEBIDA CALIENTE,0,UNIDAD,PLC1635,INFUSION DE DIGEST,0,2.3,VERDADERO,,,
__export__.product_template_2209_15057cc9,Consumible,BEBIDACORP(MILLA),0,UNIDAD,PLC1636,INFUSION DE DIGEST (CORPOR. MILLA),0,2.3,VERDADERO,,,
__export__.product_template_1812_3293cb1f,Consumible,BEBIDA CALIENTE,0,UNIDAD,PLC1341,INFUSION DE DURAZNO,0,2.3,VERDADERO,,,
__export__.product_template_1818_4b2b097e,Consumible,BEBIDACORP(3ERIZA),0,UNIDAD,PLC1351,INFUSION DE DURAZNO (CORPOR. 3ERIZA),1,1.5,FALSO,,,
__export__.product_template_1881_d89e1d9a,Consumible,BEBIDACORP(MILLA),0,UNIDAD,PLC1415,INFUSION DE DURAZNO (CORPOR. MILLA),0,2.3,VERDADERO,,,
__export__.product_template_2205_62eadbdd,Consumible,BEBIDA CALIENTE,0,UNIDAD,PLC1637,INFUSION DE EMOLIENTE,0,2.3,VERDADERO,,,
__export__.product_template_2206_41b44141,Consumible,BEBIDACORP(3ERIZA),0,UNIDAD,PLC1638,INFUSION DE EMOLIENTE (CORPOR. 3ERIZA),0,1.5,FALSO,,,
__export__.product_template_2207_dafa87a4,Consumible,BEBIDACORP(MILLA),0,UNIDAD,PLC1639,INFUSION DE EMOLIENTE (CORPOR. MILLA),0,2.3,VERDADERO,,,
__export__.product_template_1811_9ac74997,Consumible,BEBIDA CALIENTE,0,UNIDAD,PLC1340,INFUSION DE FLOR DE JAMAICA,1,2.3,VERDADERO,,,
__export__.product_template_1820_f7d53558,Consumible,BEBIDACORP(3ERIZA),0,UNIDAD,PLC1349,INFUSION DE FLOR DE JAMAICA (CORPOR. 3ERIZA),1,1.5,FALSO,,,
__export__.product_template_1882_b78e7140,Consumible,BEBIDACORP(MILLA),0,UNIDAD,PLC1416,INFUSION DE FLOR DE JAMAICA (CORPOR. MILLA),1,2.3,VERDADERO,,,
__export__.product_template_2210_4d8b5404,Consumible,BEBIDA CALIENTE,0,UNIDAD,,INFUSION DE FRUTOS ROJOS,0,2.5,VERDADERO,,,
PROD2X_0008_product_template,Consumible,BEBIDA CALIENTE,0,UNIDAD,PLC1327,INFUSION DE HIERBA LUISA,0.1,2.3,VERDADERO,,,
__export__.product_template_1815_9651a386,Consumible,BEBIDACORP(3ERIZA),0,UNIDAD,PLC1366,INFUSION DE HIERBA LUISA (CORPOR. 3ERIZA),1,1.5,FALSO,,,
__export__.product_template_1883_68207041,Consumible,BEBIDACORP(MILLA),0,UNIDAD,PLC1417,INFUSION DE HIERBA LUISA (CORPOR. MILLA),0,2.3,VERDADERO,,,
__export__.product_template_437_8ac1daf5,Consumible,BEBIDA CALIENTE,0,UNIDAD,PLC1037,INFUSION DE MANZANILLA ,0.1,2,VERDADERO,,,
__export__.product_template_1403_a157b5fc,Consumible,BEBIDACORP(3ERIZA),0,UNIDAD,PLC1204,INFUSION DE MANZANILLA  (CORPOR. 3ERIZA),1,1.5,FALSO,,,
__export__.product_template_1920_d300d1e6,Consumible,BEBIDACORP(MILLA),0,UNIDAD,PLC1445,INFUSION DE MANZANILLA (CORPOR.MILLA),1,2,VERDADERO,,,
__export__.product_template_1860_cce50ea5,Consumible,BEBIDA CALIENTE,0,UNIDAD,PLC1402,INFUSION DE TE DE NARANJA,1,2.3,VERDADERO,,,
__export__.product_template_1884_9153de75,Consumible,BEBIDACORP(MILLA),0,UNIDAD,PLC1418,INFUSION DE TE NARANJA (CORPOR. MILLA),0,2.3,VERDADERO,,,
__export__.product_template_1848_8d8cf74e,Consumible,BEBIDACORP(3ERIZA),0,UNIDAD,PLC1403,INFUSION DE TE NEGRO SABOR A NARANJA (CORPOR.3ERIZA),1,1.5,FALSO,,,
__export__.product_template_1935_b2e43895,Consumible,BEBIDA CALIENTE,0,UNIDAD,PLC1640,INFUSION DE TE VERDE,0.2,2.5,VERDADERO,,,
__export__.product_template_446_307a3b62,Consumible,BEBIDA CALIENTE,0,UNIDAD,PLC1046,"INFUSION DE TE, CANELA Y CLAVO",0.1,2,VERDADERO,,,
__export__.product_template_1819_594b9fa6,Consumible,BEBIDACORP(3ERIZA),0,UNIDAD,PLC1346,"INFUSION DE TÉ, CANELA Y CLAVO (CORPOR. 3ERIZA)",1,1.5,FALSO,,,
__export__.product_template_1885_f94a46ff,Consumible,BEBIDACORP(MILLA),0,UNIDAD,PLC1419,"INFUSION DE TE, CANELA Y CLAVO (CORPOR. MILLA)",0,2,VERDADERO,,,
__export__.product_template_1810_75eace1c,Consumible,BEBIDACORP(3ERIZA),0,UNIDAD,PLC1338,INFUSIÓN TÉ DE NARANJA(CORPOR.3ERIZA)),1,1.5,FALSO,,,
__export__.product_template_2066_532395bb,Producto almacenable,OTROS,-548,UNIDAD,PLC1572,JAMON Y QUESO PARA RELLENOS,1,1,VERDADERO,,,
__export__.product_template_1936_6f29c3f7,Consumible,All,0,UNIDAD,ADM,JARRA DE AGUA + VASOS,0,1,FALSO,,,
__export__.product_template_431_61e6b72c,Producto almacenable,JUGOS,0,UNIDAD,PLC1031,JUGO DE FRUTA CON LECHE X 16 OZ,3.38,6.8,VERDADERO,,,
__export__.product_template_1670_71d29f7f,Consumible,JUGOS,0,UNIDAD,PLC1641,JUGO DE FRUTA X 12 OZ ESPECIAL,1,8.5,VERDADERO,,,
__export__.product_template_1479_2166fc33,Consumible,JUGOS,0,UNIDAD,PLC1280,JUGO DE FRUTA X 12 OZ PULPA DE FRESA,2.96,7,VERDADERO,,,
__export__.product_template_1483_c4b9206f,Consumible,JUGOS,0,UNIDAD,PLC1284,JUGO DE FRUTA X 12 OZ PULPA DE FRESA CON LECHE,3.38,9,VERDADERO,,,
__export__.product_template_1485_9fa42476,Consumible,JUGOS,0,UNIDAD,PLC1286,JUGO DE FRUTA X 12 OZ PULPA DE FRESA Y PIÑA,3.55,7,VERDADERO,,,
__export__.product_template_1789_53b7c7a2,Consumible,JUGOS,0,UNIDAD,PLC1336,JUGO DE FRUTA X 12 OZ PULPA DE MANGO,2.5,6,VERDADERO,,,
__export__.product_template_1809_3c2cf47c,Consumible,JUGOS,0,UNIDAD,PLC1337,JUGO DE FRUTA X 12 OZ PULPA DE MANGO CON LECHE,3,8,VERDADERO,,,
__export__.product_template_1481_09ee2df9,Consumible,JUGOS,0,UNIDAD,PLC1282,JUGO DE FRUTA X 12 OZ PULPA DE MELON,2.96,5,VERDADERO,,,
__export__.product_template_1484_4ce91a12,Consumible,JUGOS,0,UNIDAD,PLC1285,JUGO DE FRUTA X 12 OZ PULPA DE MELON CON LECHE,3.38,7.5,VERDADERO,,,
__export__.product_template_1478_2167a9cd,Consumible,JUGOS,0,UNIDAD,PLC1279,JUGO DE FRUTA X 12 OZ PULPA DE PAPAYA,2.96,6,VERDADERO,,,
__export__.product_template_1482_02ed56ba,Consumible,JUGOS,0,UNIDAD,PLC1283,JUGO DE FRUTA X 12 OZ PULPA DE PAPAYA CON LECHE,5.76,7.5,VERDADERO,,,
__export__.product_template_1486_80373eee,Consumible,JUGOS,0,UNIDAD,PLC1287,JUGO DE FRUTA X 12 OZ PULPA DE PAPAYA Y PIÑA,5.5,7,VERDADERO,,,
__export__.product_template_1480_84af8772,Consumible,JUGOS,0,UNIDAD,PLC1281,JUGO DE FRUTA X 12 OZ PULPA DE PIÑA,4.23,6,VERDADERO,,,
__export__.product_template_2353_9a1e6efd,Consumible,JUGOS,0,UNIDAD,,JUGO DE FRUTA X 12 OZ PULPA DE PLATANO CON LECHE ,0,7.5,VERDADERO,,,
__export__.product_template_433_de02933a,Consumible,JUGOS,0,UNIDAD,PLC1033,JUGO DE FRUTA X 12 OZ SURTIDO,4.66,7.5,VERDADERO,,,
__export__.product_template_432_0bcfe41e,Consumible,JUGOS,0,UNIDAD,PLC1032,JUGO DE FRUTA X 16 OZ,2.96,5,VERDADERO,,,
__export__.product_template_1770_e60942a0,Producto almacenable,JUGOS,-2,UNIDAD,PLC1642,JUGO DE FRUTA X 350 ML PULPA DE NARANJA,1.2,3,VERDADERO,,,
__export__.product_template_1949_05c89373,Consumible,All,0,UNIDAD,ADM,JUGO DE NARANJA NATURAL X LT,0,1,FALSO,,,
__export__.product_template_530_e0aa3114,Producto almacenable,POSTRES,0,UNIDAD,PLC1131,KEKE DE  CHOCOLATE,1.61,3.5,FALSO,,,
__export__.product_template_1961_284dcbfd,Producto almacenable,POSTRES,0,UNIDAD,PLC1471,KEKE DE CAFE ,2,3,FALSO,,,
__export__.product_template_2327_ac927d26,Producto almacenable,POSTRES,0,UNIDAD,,KEKE DE COCO,1.5,3,VERDADERO,,,
__export__.product_template_1752_8c341428,Producto almacenable,POSTRES,0,UNIDAD,PLC1643,KEKE DE MANZANA,2.4,3.2,FALSO,,,
__export__.product_template_531_6069cc62,Producto almacenable,POSTRES,0,UNIDAD,PLC1132,KEKE DE NARANJA,1.61,3,VERDADERO,,,
__export__.product_template_1687_f1b885bd,Producto almacenable,POSTRES,0,UNIDAD,PLC1644,KEKE DE PIÑA,3,4,FALSO,,,
__export__.product_template_532_ac4cb7a0,Producto almacenable,POSTRES,0,UNIDAD,PLC1133,KEKE DE PLATANO,1.94,3,FALSO,,,
__export__.product_template_533_da3b1569,Producto almacenable,POSTRES,0,UNIDAD,PLC1134,KEKE DE VAINILLA,1.27,3,VERDADERO,,,
__export__.product_template_534_a7cf51be,Producto almacenable,POSTRES,0,UNIDAD,PLC1135,KEKE DE VAINILLA MANJAR BLANCO,1.69,3,FALSO,,,
__export__.product_template_535_b3f71bc7,Producto almacenable,POSTRES,0,UNIDAD,PLC1136,KEKE DE YOGURT,0.5,1,FALSO,,,
__export__.product_template_1772_2ca5553a,Producto almacenable,POSTRES,0,UNIDAD,,KEKE DE ZANAHORIA,2,3,VERDADERO,,,
__export__.product_template_536_420755cb,Producto almacenable,POSTRES,0,UNIDAD,PLC1137,KEKE MARMOLEADO,2,3,VERDADERO,,,
__export__.product_template_1744_f3abee50,Consumible,All,0,UNIDAD,ADM,KOMBUCHAS VARIADAS,0,0.5,FALSO,,,
__export__.product_template_1755_e7e990b6,Producto almacenable,COMIDA,0,UNIDAD,PLC1645,LASAGNA DE CARNE,8,10,FALSO,,,
PROD2X_0020_product_template,Producto almacenable,BEBIDA ENVASADA,0,UNIDAD,PLC1328,LECHE  GLORIA X 900 ML ENTERA,0,0,VERDADERO,,,
__export__.product_template_537_8a138f74,Producto almacenable,POSTRES,0,UNIDAD,PLC1138,LECHE ASADA,0,1,VERDADERO,,,
__export__.product_template_436_ecb1c5ee,Consumible,BEBIDA CALIENTE,0,UNIDAD,PLC1036,LECHE CALIENTE,2.11,3.5,VERDADERO,,,
__export__.product_template_2080_fe832f4c,Producto almacenable,COMIDA,0,UNIDAD,PLC1646,LENTEJAS CON CHICHARRÓN DE PESCADO,0,1,FALSO,,,
__export__.product_template_1432_9c83b204,Producto almacenable,COMIDA,0,UNIDAD,PLC1233,LENTEJAS CON POLLO AL HORNO,7,10,FALSO,,,
__export__.product_template_2136_afd9210a,Producto almacenable,BEBIDA FRIA,0,UNIDAD,PLC1647,LIMONADA FROZEN JARRA,1,6,FALSO,,,
__export__.product_template_1442_d32656ba,Producto almacenable,COMIDA,7,UNIDAD,PLC1243,LOCRO DE ZAPALLO CON POLLO,5,10,FALSO,,,
__export__.product_template_1443_ddeec76a,Producto almacenable,COMIDA,0,UNIDAD,PLC1244,LOMO SALTADO,7,13,FALSO,,,
__export__.product_template_1995_aff1f202,Producto almacenable,BEBIDA CALIENTE,0,UNIDAD,PLC1504,MACA X 300 ML,0,2,VERDADERO,,,
__export__.product_template_1998_bb8a2f8e,Producto almacenable,BEBIDACORP(MILLA),3,UNIDAD,PLC1507,MACA(CORPOR.MILLA),1,2,VERDADERO,,,
__export__.product_template_2035_4f688b6f,Producto almacenable,COMIDA,0,UNIDAD,PLC1540,MACARRONES CON CARNE MOLIDA,7,10,FALSO,,,
__export__.product_template_1704_8f3224d5,Producto almacenable,SNACK,6,UNIDAD,PLC1334,MANI SALADO KARINTO X 35 GR,1.4,2,VERDADERO,,,
__export__.product_template_512_12e3da01,Producto almacenable,HELADOS,0,UNIDAD,PLC1112,MARCIANO DE CARAMBOLA,1,2,VERDADERO,,,
__export__.product_template_505_a43c7672,Producto almacenable,HELADOS,0,UNIDAD,PLC1105,MARCIANO DE CHICHA MORADA,0.5,2,VERDADERO,,,
__export__.product_template_1926_b5fc5632,Producto almacenable,HELADOS,0,UNIDAD,PLC1648,MARCIANO DE CHIRIMOYA,1,2.2,FALSO,,,
__export__.product_template_2074_04c09678,Producto almacenable,HELADOS,0,UNIDAD,PLC1588,MARCIANO DE CHOCOLATE,1,2,VERDADERO,,,
